id,gameId,offense,offenseConference,defense,defenseConference,driveNumber,scoring,startPeriod,startYardline,startYardsToGoal,startTime,endPeriod,endYardline,endYardsToGoal,endTime,elapsed,plays,yards,driveResult,isHomeOffense,startOffenseScore,startDefenseScore,endOffenseScore,endDefenseScore,season
40140395820,401403958,Florida State,ACC,Florida,SEC,20,True,3,56,44,"{'minutes': 3, 'seconds': 20}",3,100,0,"{'minutes': 2, 'seconds': 28}","{'minutes': 0, 'seconds': 52}",2,44,TD,True,31,24,38,24,2022
40140395821,401403958,Florida,SEC,Florida State,ACC,21,True,3,75,75,"{'minutes': 2, 'seconds': 28}",4,0,0,"{'minutes': 10, 'seconds': 35}","{'minutes': 6, 'seconds': 53}",13,75,TD,False,24,38,31,38,2022
40140395822,401403958,Florida State,ACC,Florida,SEC,22,False,4,75,25,"{'minutes': 10, 'seconds': 35}",4,81,19,"{'minutes': 9, 'seconds': 1}","{'minutes': 1, 'seconds': 34}",3,-6,PUNT,True,38,31,38,31,2022
40140395823,401403958,Florida,SEC,Florida State,ACC,23,True,4,50,50,"{'minutes': 9, 'seconds': 1}",4,0,0,"{'minutes': 7, 'seconds': 41}","{'minutes': 1, 'seconds': 20}",3,50,TD,False,31,38,38,38,2022
40140395824,401403958,Florida State,ACC,Florida,SEC,24,True,4,65,35,"{'minutes': 7, 'seconds': 41}",4,100,0,"{'minutes': 4, 'seconds': 6}","{'minutes': 3, 'seconds': 35}",7,65,TD,True,38,38,45,38,2022
40140395825,401403958,Florida,SEC,Florida State,ACC,25,False,4,75,75,"{'minutes': 4, 'seconds': 6}",4,26,26,"{'minutes': 0, 'seconds': 39}","{'minutes': 3, 'seconds': 27}",13,49,DOWNS,False,38,45,38,45,2022
40140395826,401403958,Florida State,ACC,Florida,SEC,26,False,4,74,26,"{'minutes': 0, 'seconds': 39}",4,74,26,"{'minutes': 0, 'seconds': 0}","{'minutes': 0, 'seconds': 39}",1,-1,END OF GAME,True,45,38,45,38,2022
4014419991,401441999,Florida,SEC,Oregon State,Pac-12,1,False,1,75,75,"{'minutes': 15, 'seconds': 0}",1,77,77,"{'minutes': 14, 'seconds': 10}","{'minutes': 0, 'seconds': 50}",3,-2,PUNT,False,0,0,0,0,2022
4014419992,401441999,Oregon State,Pac-12,Florida,SEC,2,False,1,26,74,"{'minutes': 14, 'seconds': 10}",1,26,74,"{'minutes': 12, 'seconds': 2}","{'minutes': 2, 'seconds': 8}",3,0,PUNT,True,0,0,0,0,2022
4014419993,401441999,Florida,SEC,Oregon State,Pac-12,3,False,1,86,86,"{'minutes': 12, 'seconds': 2}",1,35,35,"{'minutes': 5, 'seconds': 49}","{'minutes': 6, 'seconds': 13}",11,51,MISSED FG,False,0,0,0,0,2022
4014419994,401441999,Oregon State,Pac-12,Florida,SEC,4,True,1,35,65,"{'minutes': 5, 'seconds': 49}",1,100,0,"{'minutes': 2, 'seconds': 10}","{'minutes': 3, 'seconds': 39}",8,65,TD,True,0,0,7,0,2022
4014419995,401441999,Florida,SEC,Oregon State,Pac-12,5,False,1,75,75,"{'minutes': 2, 'seconds': 10}",2,36,36,"{'minutes': 13, 'seconds': 0}","{'minutes': 4, 'seconds': 10}",8,39,DOWNS,False,0,7,0,7,2022
4014419996,401441999,Oregon State,Pac-12,Florida,SEC,6,False,2,36,64,"{'minutes': 13, 'seconds': 0}",2,37,63,"{'minutes': 11, 'seconds': 33}","{'minutes': 1, 'seconds': 27}",3,1,PUNT,True,7,0,7,0,2022
4014419997,401441999,Florida,SEC,Oregon State,Pac-12,7,False,2,88,88,"{'minutes': 11, 'seconds': 33}",2,83,83,"{'minutes': 9, 'seconds': 52}","{'minutes': 1, 'seconds': 41}",3,5,PUNT,False,0,7,0,7,2022
4014419998,401441999,Oregon State,Pac-12,Florida,SEC,8,True,2,32,68,"{'minutes': 9, 'seconds': 52}",2,91,9,"{'minutes': 4, 'seconds': 32}","{'minutes': 5, 'seconds': 20}",9,59,FG,True,7,0,10,0,2022
4014419999,401441999,Florida,SEC,Oregon State,Pac-12,9,False,2,74,74,"{'minutes': 4, 'seconds': 32}",2,84,84,"{'minutes': 2, 'seconds': 43}","{'minutes': 1, 'seconds': 49}",3,-10,PUNT,False,0,10,0,10,2022
40144199910,401441999,Oregon State,Pac-12,Florida,SEC,10,False,2,15,85,"{'minutes': 2, 'seconds': 43}",2,42,58,"{'minutes': 0, 'seconds': 0}","{'minutes': 2, 'seconds': 43}",13,70,END OF HALF,True,10,0,10,0,2022
40144199911,401441999,Oregon State,Pac-12,Florida,SEC,11,True,3,36,64,"{'minutes': 15, 'seconds': 0}",3,100,0,"{'minutes': 10, 'seconds': 20}","{'minutes': 4, 'seconds': 40}",10,64,TD,True,10,0,17,0,2022
40144199912,401441999,Florida,SEC,Oregon State,Pac-12,12,False,3,81,81,"{'minutes': 10, 'seconds': 20}",3,86,86,"{'minutes': 9, 'seconds': 9}","{'minutes': 1, 'seconds': 11}",3,-5,PUNT,False,0,17,0,17,2022
40144199913,401441999,Oregon State,Pac-12,Florida,SEC,13,True,3,93,7,"{'minutes': 9, 'seconds': 9}",3,100,0,"{'minutes': 8, 'seconds': 44}","{'minutes': 0, 'seconds': 25}",2,7,TD,True,17,0,23,0,2022
40144199914,401441999,Florida,SEC,Oregon State,Pac-12,14,False,3,71,71,"{'minutes': 8, 'seconds': 44}",3,61,61,"{'minutes': 4, 'seconds': 35}","{'minutes': 4, 'seconds': 9}",6,10,PUNT,False,0,23,0,23,2022
40144199915,401441999,Oregon State,Pac-12,Florida,SEC,15,True,3,2,98,"{'minutes': 4, 'seconds': 35}",4,100,0,"{'minutes': 13, 'seconds': 2}","{'minutes': 6, 'seconds': 33}",13,98,TD,True,23,0,30,0,2022
40144199916,401441999,Florida,SEC,Oregon State,Pac-12,16,False,4,80,80,"{'minutes': 13, 'seconds': 2}",4,20,20,"{'minutes': 7, 'seconds': 54}","{'minutes': 5, 'seconds': 8}",8,57,DOWNS,False,0,30,0,30,2022
40144199917,401441999,Oregon State,Pac-12,Florida,SEC,17,False,4,23,77,"{'minutes': 7, 'seconds': 54}",4,31,69,"{'minutes': 5, 'seconds': 51}","{'minutes': 2, 'seconds': 3}",4,8,PUNT,True,30,0,30,0,2022
40144199918,401441999,Florida,SEC,Oregon State,Pac-12,18,True,4,87,87,"{'minutes': 5, 'seconds': 51}",4,23,23,"{'minutes': 0, 'seconds': 37}","{'minutes': 5, 'seconds': 14}",12,64,FG,False,0,30,3,30,2022
40144199919,401441999,Oregon State,Pac-12,Florida,SEC,19,False,4,25,75,"{'minutes': 0, 'seconds': 37}",4,23,77,"{'minutes': 0, 'seconds': 0}","{'minutes': 0, 'seconds': 5}",1,-2,Uncategorized,True,30,3,30,3,2022
4015201761,401520176,Florida,SEC,Utah,Pac-12,1,False,1,81,81,"{'minutes': 15, 'seconds': 0}",1,77,77,"{'minutes': 13, 'seconds': 21}","{'minutes': 1, 'seconds': 39}",3,4,PUNT,False,0,0,0,0,2023
4015201762,401520176,Utah,Pac-12,Florida,SEC,2,True,1,30,70,"{'minutes': 13, 'seconds': 21}",1,100,0,"{'minutes': 13, 'seconds': 10}","{'minutes': 0, 'seconds': 11}",1,70,TD,True,7,0,7,0,2023
4015201763,401520176,Florida,SEC,Utah,Pac-12,3,False,1,75,75,"{'minutes': 13, 'seconds': 10}",1,70,70,"{'minutes': 11, 'seconds': 42}","{'minutes': 1, 'seconds': 28}",3,5,PUNT,False,0,7,0,7,2023
4015201764,401520176,Utah,Pac-12,Florida,SEC,4,False,1,12,88,"{'minutes': 11, 'seconds': 42}",1,48,52,"{'minutes': 6, 'seconds': 57}","{'minutes': 4, 'seconds': 45}",7,36,PUNT,True,7,0,7,0,2023
4015201765,401520176,Florida,SEC,Utah,Pac-12,5,True,1,80,80,"{'minutes': 6, 'seconds': 57}",1,15,15,"{'minutes': 2, 'seconds': 27}","{'minutes': 4, 'seconds': 30}",7,65,FG,False,0,7,3,7,2023
4015201766,401520176,Utah,Pac-12,Florida,SEC,6,False,1,16,84,"{'minutes': 2, 'seconds': 27}",1,20,80,"{'minutes': 1, 'seconds': 23}","{'minutes': 1, 'seconds': 4}",3,4,PUNT,True,7,3,7,3,2023
4015201767,401520176,Florida,SEC,Utah,Pac-12,7,False,1,63,63,"{'minutes': 1, 'seconds': 23}",2,14,14,"{'minutes': 13, 'seconds': 35}","{'minutes': 2, 'seconds': 48}",7,49,MISSED FG,False,3,7,3,7,2023
4015201768,401520176,Utah,Pac-12,Florida,SEC,8,True,2,20,80,"{'minutes': 13, 'seconds': 35}",2,100,0,"{'minutes': 7, 'seconds': 50}","{'minutes': 5, 'seconds': 45}",10,80,TD,True,7,3,14,3,2023
4015201769,401520176,Florida,SEC,Utah,Pac-12,9,False,2,75,75,"{'minutes': 7, 'seconds': 50}",2,75,75,"{'minutes': 5, 'seconds': 49}","{'minutes': 2, 'seconds': 1}",5,0,PUNT,False,3,14,3,14,2023
40152017610,401520176,Utah,Pac-12,Florida,SEC,10,True,2,54,46,"{'minutes': 5, 'seconds': 49}",2,68,32,"{'minutes': 2, 'seconds': 52}","{'minutes': 2, 'seconds': 57}",7,14,FG,True,14,3,17,3,2023
40152017611,401520176,Florida,SEC,Utah,Pac-12,11,False,2,71,71,"{'minutes': 2, 'seconds': 52}",2,76,76,"{'minutes': 1, 'seconds': 3}","{'minutes': 1, 'seconds': 49}",3,-5,PUNT,False,3,17,3,17,2023
40152017612,401520176,Utah,Pac-12,Florida,SEC,12,False,2,27,73,"{'minutes': 1, 'seconds': 3}",2,50,50,"{'minutes': 0, 'seconds': 9}","{'minutes': 0, 'seconds': 54}",5,23,PUNT,True,17,3,17,3,2023
40152017613,401520176,Florida,SEC,Utah,Pac-12,13,False,2,91,91,"{'minutes': 0, 'seconds': 9}",2,92,92,"{'minutes': 0, 'seconds': 0}","{'minutes': 0, 'seconds': 9}",1,-1,END OF HALF,False,3,17,3,17,2023
40152017614,401520176,Utah,Pac-12,Florida,SEC,14,False,3,25,75,"{'minutes': 15, 'seconds': 0}",3,31,69,"{'minutes': 13, 'seconds': 36}","{'minutes': 1, 'seconds': 24}",3,6,PUNT,True,17,3,17,3,2023
40152017615,401520176,Florida,SEC,Utah,Pac-12,15,False,3,93,93,"{'minutes': 13, 'seconds': 36}",3,89,89,"{'minutes': 12, 'seconds': 12}","{'minutes': 1, 'seconds': 24}",3,4,INT,False,3,17,3,17,2023
40152017616,401520176,Utah,Pac-12,Florida,SEC,16,True,3,89,11,"{'minutes': 12, 'seconds': 12}",3,100,0,"{'minutes': 11, 'seconds': 6}","{'minutes': 1, 'seconds': 6}",3,11,TD,True,17,3,24,3,2023
40152017617,401520176,Florida,SEC,Utah,Pac-12,17,False,3,75,75,"{'minutes': 11, 'seconds': 6}",3,15,15,"{'minutes': 8, 'seconds': 6}","{'minutes': 3, 'seconds': 0}",6,59,DOWNS,False,3,24,3,24,2023
40152017618,401520176,Utah,Pac-12,Florida,SEC,18,False,3,16,84,"{'minutes': 8, 'seconds': 6}",3,11,89,"{'minutes': 5, 'seconds': 48}","{'minutes': 2, 'seconds': 18}",3,-5,PUNT,True,24,3,24,3,2023
40152017619,401520176,Florida,SEC,Utah,Pac-12,19,False,3,69,69,"{'minutes': 5, 'seconds': 48}",3,45,45,"{'minutes': 3, 'seconds': 54}","{'minutes': 1, 'seconds': 54}",6,12,DOWNS,False,3,24,3,24,2023
40152017620,401520176,Utah,Pac-12,Florida,SEC,20,False,3,57,43,"{'minutes': 3, 'seconds': 54}",3,47,53,"{'minutes': 1, 'seconds': 16}","{'minutes': 2, 'seconds': 38}",3,-10,PUNT,True,24,3,24,3,2023
40152017621,401520176,Florida,SEC,Utah,Pac-12,21,True,3,98,98,"{'minutes': 1, 'seconds': 16}",4,0,0,"{'minutes': 9, 'seconds': 22}","{'minutes': 6, 'seconds': 54}",13,98,TD,False,3,24,11,24,2023
40152017622,401520176,Utah,Pac-12,Florida,SEC,22,False,4,25,75,"{'minutes': 9, 'seconds': 22}",4,63,37,"{'minutes': 5, 'seconds': 59}","{'minutes': 3, 'seconds': 23}",7,38,MISSED FG,True,24,11,24,11,2023
40152017623,401520176,Florida,SEC,Utah,Pac-12,23,False,4,63,63,"{'minutes': 5, 'seconds': 59}",4,30,30,"{'minutes': 1, 'seconds': 39}","{'minutes': 4, 'seconds': 20}",10,33,DOWNS,False,11,24,11,24,2023
40152017624,401520176,Utah,Pac-12,Florida,SEC,24,False,4,30,70,"{'minutes': 1, 'seconds': 39}",4,18,82,"{'minutes': 0, 'seconds': 0}","{'minutes': 1, 'seconds': 39}",3,-12,END OF GAME,True,24,11,24,11,2023
4015201901,401520190,Florida,SEC,McNeese,Southland,1,True,1,38,62,"{'minutes': 14, 'seconds': 53}",1,100,0,"{'minutes': 10, 'seconds': 59}","{'minutes': 3, 'seconds': 54}",9,62,TD,True,0,0,6,0,2023
4015201902,401520190,McNeese,Southland,Florida,SEC,2,False,1,75,75,"{'minutes': 10, 'seconds': 59}",1,42,42,"{'minutes': 5, 'seconds': 56}","{'minutes': 5, 'seconds': 3}",9,33,PUNT,False,0,6,0,6,2023
4015201903,401520190,Florida,SEC,McNeese,Southland,3,True,1,1,99,"{'minutes': 5, 'seconds': 56}",1,100,0,"{'minutes': 0, 'seconds': 28}","{'minutes': 5, 'seconds': 28}",11,99,TD,True,6,0,13,0,2023
4015201904,401520190,McNeese,Southland,Florida,SEC,4,False,1,75,75,"{'minutes': 0, 'seconds': 28}",2,63,63,"{'minutes': 12, 'seconds': 19}","{'minutes': 3, 'seconds': 9}",5,12,PUNT,False,0,13,0,13,2023
4015201905,401520190,Florida,SEC,McNeese,Southland,5,True,2,25,75,"{'minutes': 12, 'seconds': 19}",2,100,0,"{'minutes': 7, 'seconds': 4}","{'minutes': 5, 'seconds': 15}",12,75,TD,True,13,0,19,0,2023
4015201906,401520190,McNeese,Southland,Florida,SEC,6,False,2,75,75,"{'minutes': 7, 'seconds': 4}",2,70,70,"{'minutes': 4, 'seconds': 27}","{'minutes': 2, 'seconds': 37}",3,5,PUNT,False,0,19,0,19,2023
4015201907,401520190,Florida,SEC,McNeese,Southland,7,True,2,26,74,"{'minutes': 4, 'seconds': 27}",2,100,0,"{'minutes': 0, 'seconds': 34}","{'minutes': 3, 'seconds': 53}",10,74,TD,True,19,0,26,0,2023
4015201908,401520190,McNeese,Southland,Florida,SEC,8,False,2,75,75,"{'minutes': 0, 'seconds': 34}",2,74,74,"{'minutes': 0, 'seconds': 0}","{'minutes': 0, 'seconds': 34}",1,1,END OF HALF,False,0,26,0,26,2023
4015201909,401520190,McNeese,Southland,Florida,SEC,9,False,3,75,75,"{'minutes': 15, 'seconds': 0}",3,76,76,"{'minutes': 13, 'seconds': 24}","{'minutes': 1, 'seconds': 36}",3,-1,PUNT,False,0,26,0,26,2023
40152019010,401520190,Florida,SEC,McNeese,Southland,10,True,3,29,71,"{'minutes': 13, 'seconds': 24}",3,100,0,"{'minutes': 9, 'seconds': 27}","{'minutes': 3, 'seconds': 57}",7,71,TD,True,26,0,33,0,2023
40152019011,401520190,McNeese,Southland,Florida,SEC,11,False,3,75,75,"{'minutes': 9, 'seconds': 27}",3,56,56,"{'minutes': 6, 'seconds': 26}","{'minutes': 3, 'seconds': 1}",4,19,PUNT,False,0,34,0,34,2023
40152019012,401520190,Florida,SEC,McNeese,Southland,12,True,3,16,84,"{'minutes': 6, 'seconds': 26}",3,100,0,"{'minutes': 3, 'seconds': 45}","{'minutes': 2, 'seconds': 41}",5,84,TD,True,34,0,40,0,2023
40152019013,401520190,McNeese,Southland,Florida,SEC,13,True,3,96,96,"{'minutes': 3, 'seconds': 39}",3,97,97,"{'minutes': 2, 'seconds': 54}","{'minutes': 0, 'seconds': 45}",2,-1,SF,False,0,41,0,42,2023
40152019014,401520190,Florida,SEC,McNeese,Southland,14,True,3,38,62,"{'minutes': 2, 'seconds': 54}",4,100,0,"{'minutes': 13, 'seconds': 0}","{'minutes': 4, 'seconds': 54}",9,62,TD,True,42,0,49,0,2023
40152019015,401520190,McNeese,Southland,Florida,SEC,15,False,4,75,75,"{'minutes': 13, 'seconds': 0}",4,64,64,"{'minutes': 10, 'seconds': 31}","{'minutes': 2, 'seconds': 29}",6,11,PUNT,False,0,49,0,50,2023
40152019016,401520190,Florida,SEC,McNeese,Southland,16,False,4,17,83,"{'minutes': 10, 'seconds': 31}",4,21,79,"{'minutes': 9, 'seconds': 6}","{'minutes': 1, 'seconds': 25}",3,4,PUNT,True,49,0,49,0,2023
40152019017,401520190,McNeese,Southland,Florida,SEC,17,False,4,68,68,"{'minutes': 9, 'seconds': 6}",4,50,50,"{'minutes': 4, 'seconds': 44}","{'minutes': 4, 'seconds': 22}",6,18,PUNT,False,0,49,0,49,2023
40152019018,401520190,Florida,SEC,McNeese,Southland,18,False,4,1,99,"{'minutes': 4, 'seconds': 44}",4,8,92,"{'minutes': 2, 'seconds': 33}","{'minutes': 2, 'seconds': 11}",4,7,FUMBLE,True,49,0,49,0,2023
40152019019,401520190,McNeese,Southland,Florida,SEC,19,True,4,8,8,"{'minutes': 2, 'seconds': 33}",4,0,0,"{'minutes': 2, 'seconds': 24}","{'minutes': 0, 'seconds': 9}",1,8,TD,False,7,49,7,49,2023
40152019020,401520190,Florida,SEC,McNeese,Southland,20,False,4,35,65,"{'minutes': 2, 'seconds': 16}",4,57,43,"{'minutes': 0, 'seconds': 0}","{'minutes': 2, 'seconds': 16}",4,22,END OF GAME,True,49,7,49,7,2023
4015202241,401520224,Florida,SEC,Tennessee,SEC,1,False,1,25,75,"{'minutes': 15, 'seconds': 0}",1,71,29,"{'minutes': 7, 'seconds': 34}","{'minutes': 7, 'seconds': 26}",14,46,MISSED FG,True,0,0,0,0,2023
4015202242,401520224,Tennessee,SEC,Florida,SEC,2,True,1,71,71,"{'minutes': 7, 'seconds': 34}",1,0,0,"{'minutes': 5, 'seconds': 33}","{'minutes': 2, 'seconds': 1}",6,71,TD,False,0,0,7,0,2023
4015202243,401520224,Florida,SEC,Tennessee,SEC,3,True,1,25,75,"{'minutes': 5, 'seconds': 33}",1,100,0,"{'minutes': 4, 'seconds': 10}","{'minutes': 1, 'seconds': 23}",4,75,TD,True,0,7,6,7,2023
4015202244,401520224,Tennessee,SEC,Florida,SEC,4,False,1,75,75,"{'minutes': 4, 'seconds': 10}",1,56,56,"{'minutes': 1, 'seconds': 56}","{'minutes': 2, 'seconds': 14}",5,19,PUNT,False,7,6,7,6,2023
4015202245,401520224,Florida,SEC,Tennessee,SEC,5,True,1,18,82,"{'minutes': 1, 'seconds': 56}",2,100,0,"{'minutes': 9, 'seconds': 28}","{'minutes': 7, 'seconds': 28}",14,82,TD,True,6,7,12,7,2023
4015202246,401520224,Tennessee,SEC,Florida,SEC,6,False,2,75,75,"{'minutes': 9, 'seconds': 28}",2,77,77,"{'minutes': 8, 'seconds': 52}","{'minutes': 0, 'seconds': 36}",2,-2,INT,False,7,12,7,12,2023
4015202247,401520224,Florida,SEC,Tennessee,SEC,7,True,2,91,9,"{'minutes': 8, 'seconds': 52}",2,100,0,"{'minutes': 7, 'seconds': 20}","{'minutes': 1, 'seconds': 32}",3,9,TD,True,12,7,19,7,2023
4015202248,401520224,Tennessee,SEC,Florida,SEC,8,False,2,75,75,"{'minutes': 7, 'seconds': 20}",2,80,80,"{'minutes': 5, 'seconds': 52}","{'minutes': 1, 'seconds': 28}",3,-5,PUNT,False,7,19,7,19,2023
4015202249,401520224,Florida,SEC,Tennessee,SEC,9,True,2,45,55,"{'minutes': 5, 'seconds': 52}",2,100,0,"{'minutes': 2, 'seconds': 22}","{'minutes': 3, 'seconds': 30}",7,55,TD,True,19,7,26,7,2023
40152022410,401520224,Tennessee,SEC,Florida,SEC,10,False,2,75,75,"{'minutes': 2, 'seconds': 22}",2,51,51,"{'minutes': 0, 'seconds': 27}","{'minutes': 1, 'seconds': 55}",6,24,PUNT,False,7,26,7,26,2023
40152022411,401520224,Florida,SEC,Tennessee,SEC,11,False,2,10,90,"{'minutes': 0, 'seconds': 27}",2,9,91,"{'minutes': 0, 'seconds': 0}","{'minutes': 0, 'seconds': 27}",1,-1,END OF HALF,True,26,7,26,7,2023
40152022412,401520224,Tennessee,SEC,Florida,SEC,12,True,3,70,70,"{'minutes': 15, 'seconds': 0}",3,24,24,"{'minutes': 9, 'seconds': 31}","{'minutes': 5, 'seconds': 29}",14,46,FG,False,7,26,10,26,2023
40152022413,401520224,Florida,SEC,Tennessee,SEC,13,False,3,25,75,"{'minutes': 9, 'seconds': 31}",3,33,67,"{'minutes': 7, 'seconds': 53}","{'minutes': 1, 'seconds': 38}",3,8,PUNT,True,26,10,26,10,2023
40152022414,401520224,Tennessee,SEC,Florida,SEC,14,False,3,79,79,"{'minutes': 7, 'seconds': 53}",3,17,17,"{'minutes': 5, 'seconds': 22}","{'minutes': 2, 'seconds': 31}",8,60,DOWNS,False,10,26,10,26,2023
40152022415,401520224,Florida,SEC,Tennessee,SEC,15,False,3,19,81,"{'minutes': 5, 'seconds': 22}",3,25,75,"{'minutes': 3, 'seconds': 52}","{'minutes': 1, 'seconds': 30}",3,6,PUNT,True,26,10,26,10,2023
40152022416,401520224,Tennessee,SEC,Florida,SEC,16,False,3,62,62,"{'minutes': 3, 'seconds': 52}",3,44,44,"{'minutes': 0, 'seconds': 0}","{'minutes': 3, 'seconds': 52}",8,18,DOWNS,False,10,26,10,26,2023
40152022417,401520224,Florida,SEC,Tennessee,SEC,17,True,3,44,56,"{'minutes': 0, 'seconds': 0}",4,90,10,"{'minutes': 9, 'seconds': 55}","{'minutes': 5, 'seconds': 5}",9,46,FG,True,26,10,29,10,2023
40152022418,401520224,Tennessee,SEC,Florida,SEC,18,True,4,75,75,"{'minutes': 9, 'seconds': 55}",4,0,0,"{'minutes': 8, 'seconds': 41}","{'minutes': 1, 'seconds': 14}",5,75,TD,False,10,29,16,29,2023
40152022419,401520224,Florida,SEC,Tennessee,SEC,19,False,4,25,75,"{'minutes': 8, 'seconds': 41}",4,43,57,"{'minutes': 3, 'seconds': 49}","{'minutes': 4, 'seconds': 52}",6,18,PUNT,True,29,16,29,16,2023
40152022420,401520224,Tennessee,SEC,Florida,SEC,20,False,4,67,67,"{'minutes': 3, 'seconds': 49}",4,25,25,"{'minutes': 2, 'seconds': 31}","{'minutes': 1, 'seconds': 18}",7,42,DOWNS,False,16,29,16,29,2023
40152022421,401520224,Florida,SEC,Tennessee,SEC,21,False,4,25,75,"{'minutes': 2, 'seconds': 31}",4,38,62,"{'minutes': 0, 'seconds': 4}","{'minutes': 2, 'seconds': 27}",5,5,DOWNS,True,29,16,29,16,2023
40152022422,401520224,Tennessee,SEC,Florida,SEC,22,False,4,30,30,"{'minutes': 0, 'seconds': 4}",4,25,25,"{'minutes': 0, 'seconds': 0}","{'minutes': 0, 'seconds': 4}",1,-5,Uncategorized,False,16,29,16,29,2023
4015202511,401520251,Charlotte,American Athletic,Florida,SEC,1,False,1,75,75,"{'minutes': 15, 'seconds': 0}",1,68,68,"{'minutes': 12, 'seconds': 53}","{'minutes': 2, 'seconds': 7}",3,7,PUNT,False,0,0,0,0,2023
4015202512,401520251,Florida,SEC,Charlotte,American Athletic,2,True,1,5,95,"{'minutes': 12, 'seconds': 53}",1,100,0,"{'minutes': 8, 'seconds': 26}","{'minutes': 4, 'seconds': 27}",9,95,TD,True,0,0,7,0,2023
4015202513,401520251,Charlotte,American Athletic,Florida,SEC,3,False,1,75,75,"{'minutes': 8, 'seconds': 26}",1,74,74,"{'minutes': 7, 'seconds': 37}","{'minutes': 0, 'seconds': 49}",3,1,PUNT,False,0,7,0,7,2023
4015202514,401520251,Florida,SEC,Charlotte,American Athletic,4,True,1,25,75,"{'minutes': 7, 'seconds': 37}",1,92,8,"{'minutes': 4, 'seconds': 12}","{'minutes': 3, 'seconds': 25}",7,67,FG,True,7,0,10,0,2023
4015202515,401520251,Charlotte,American Athletic,Florida,SEC,5,False,1,75,75,"{'minutes': 4, 'seconds': 14}",1,53,53,"{'minutes': 2, 'seconds': 17}","{'minutes': 1, 'seconds': 57}",6,22,PUNT,False,0,10,0,10,2023
4015202516,401520251,Florida,SEC,Charlotte,American Athletic,6,True,1,4,96,"{'minutes': 2, 'seconds': 17}",2,95,5,"{'minutes': 12, 'seconds': 50}","{'minutes': 4, 'seconds': 27}",10,91,FG,True,10,0,13,0,2023
4015202517,401520251,Charlotte,American Athletic,Florida,SEC,7,False,2,75,75,"{'minutes': 12, 'seconds': 50}",2,88,88,"{'minutes': 11, 'seconds': 10}","{'minutes': 1, 'seconds': 40}",3,-13,PUNT,False,0,13,0,13,2023
4015202518,401520251,Florida,SEC,Charlotte,American Athletic,8,True,2,67,33,"{'minutes': 11, 'seconds': 10}",2,64,36,"{'minutes': 8, 'seconds': 21}","{'minutes': 2, 'seconds': 49}",4,-3,FG,True,13,0,16,0,2023
4015202519,401520251,Charlotte,American Athletic,Florida,SEC,9,True,2,75,75,"{'minutes': 8, 'seconds': 21}",2,0,0,"{'minutes': 2, 'seconds': 30}","{'minutes': 5, 'seconds': 51}",8,75,TD,False,0,16,7,16,2023
40152025110,401520251,Florida,SEC,Charlotte,American Athletic,10,False,2,35,65,"{'minutes': 2, 'seconds': 30}",2,34,66,"{'minutes': 1, 'seconds': 3}","{'minutes': 1, 'seconds': 27}",3,-1,PUNT,True,16,7,16,7,2023
40152025111,401520251,Charlotte,American Athletic,Florida,SEC,11,False,2,81,81,"{'minutes': 1, 'seconds': 3}",2,56,56,"{'minutes': 0, 'seconds': 0}","{'minutes': 1, 'seconds': 3}",3,25,END OF HALF,False,7,16,7,16,2023
40152025112,401520251,Florida,SEC,Charlotte,American Athletic,12,False,3,27,73,"{'minutes': 14, 'seconds': 51}",3,32,68,"{'minutes': 13, 'seconds': 52}","{'minutes': 0, 'seconds': 59}",3,5,FUMBLE,True,16,7,16,7,2023
40152025113,401520251,Charlotte,American Athletic,Florida,SEC,13,False,3,32,32,"{'minutes': 13, 'seconds': 52}",3,37,37,"{'minutes': 11, 'seconds': 39}","{'minutes': 2, 'seconds': 13}",4,-5,MISSED FG,False,7,16,7,16,2023
40152025114,401520251,Florida,SEC,Charlotte,American Athletic,14,True,3,37,63,"{'minutes': 11, 'seconds': 39}",3,83,17,"{'minutes': 7, 'seconds': 27}","{'minutes': 4, 'seconds': 12}",9,46,FG,True,16,7,19,7,2023
40152025115,401520251,Charlotte,American Athletic,Florida,SEC,15,False,3,75,75,"{'minutes': 7, 'seconds': 27}",3,65,65,"{'minutes': 4, 'seconds': 4}","{'minutes': 3, 'seconds': 23}",5,10,PUNT,False,7,19,7,19,2023
40152025116,401520251,Florida,SEC,Charlotte,American Athletic,16,False,3,17,83,"{'minutes': 4, 'seconds': 4}",3,62,38,"{'minutes': 0, 'seconds': 13}","{'minutes': 3, 'seconds': 51}",7,45,DOWNS,True,19,7,19,7,2023
40152025117,401520251,Charlotte,American Athletic,Florida,SEC,17,False,3,62,62,"{'minutes': 0, 'seconds': 13}",4,41,41,"{'minutes': 9, 'seconds': 46}","{'minutes': 5, 'seconds': 27}",9,21,PUNT,False,7,19,7,19,2023
40152025118,401520251,Florida,SEC,Charlotte,American Athletic,18,False,4,20,80,"{'minutes': 9, 'seconds': 46}",4,44,56,"{'minutes': 6, 'seconds': 34}","{'minutes': 3, 'seconds': 12}",5,24,PUNT,True,19,7,19,7,2023
40152025119,401520251,Charlotte,American Athletic,Florida,SEC,19,False,4,95,95,"{'minutes': 6, 'seconds': 34}",4,90,90,"{'minutes': 4, 'seconds': 11}","{'minutes': 2, 'seconds': 23}",3,5,PUNT,False,7,19,7,19,2023
