season,team,conference,statName,statValue
2023,Vanderbilt,SEC,rushingTDs,10
2023,Vanderbilt,SEC,rushingTDsOpponent,23
2023,Vanderbilt,SEC,rushingYards,1143
2023,Vanderbilt,SEC,rushingYardsOpponent,2104
2023,Vanderbilt,SEC,sacks,21
2023,Vanderbilt,SEC,sacksOpponent,27
2023,Vanderbilt,SEC,tacklesForLoss,65
2023,Vanderbilt,SEC,tacklesForLossOpponent,69
2023,Vanderbilt,SEC,thirdDownConversions,52
2023,Vanderbilt,SEC,thirdDownConversionsOpponent,77
2023,Vanderbilt,SEC,thirdDowns,160
2023,Vanderbilt,SEC,thirdDownsOpponent,165
2023,Vanderbilt,SEC,totalYards,3823
2023,Vanderbilt,SEC,totalYardsOpponent,5459
2023,Vanderbilt,SEC,turnovers,20
2023,Vanderbilt,SEC,turnoversOpponent,16
2024,Alabama,SEC,firstDowns,271
2024,Alabama,SEC,firstDownsOpponent,245
2024,Alabama,SEC,fourthDownConversions,8
2024,Alabama,SEC,fourthDownConversionsOpponent,15
2024,Alabama,SEC,fourthDowns,16
2024,Alabama,SEC,fourthDownsOpponent,23
2024,Alabama,SEC,fumblesLost,10
2024,Alabama,SEC,fumblesLostOpponent,11
2024,Alabama,SEC,fumblesRecovered,11
2024,Alabama,SEC,fumblesRecoveredOpponent,10
2024,Alabama,SEC,games,13
2024,Alabama,SEC,interceptions,11
2024,Alabama,SEC,interceptionsOpponent,17
2024,Alabama,SEC,interceptionTDs,0
2024,Alabama,SEC,interceptionTDsOpponent,2
2024,Alabama,SEC,interceptionYards,242
2024,Alabama,SEC,interceptionYardsOpponent,200
2024,Alabama,SEC,kickReturns,14
2024,Alabama,SEC,kickReturnsOpponent,26
2024,Alabama,SEC,kickReturnTDs,0
2024,Alabama,SEC,kickReturnTDsOpponent,0
2024,Alabama,SEC,kickReturnYards,282
2024,Alabama,SEC,kickReturnYardsOpponent,478
2024,Alabama,SEC,netPassingYards,3073
2024,Alabama,SEC,netPassingYardsOpponent,2369
2024,Alabama,SEC,passAttempts,354
2024,Alabama,SEC,passAttemptsOpponent,395
2024,Alabama,SEC,passCompletions,226
2024,Alabama,SEC,passCompletionsOpponent,236
2024,Alabama,SEC,passesIntercepted,17
2024,Alabama,SEC,passesInterceptedOpponent,11
2024,Alabama,SEC,passingTDs,17
2024,Alabama,SEC,passingTDsOpponent,13
2024,Alabama,SEC,penalties,95
2024,Alabama,SEC,penaltiesOpponent,75
2024,Alabama,SEC,penaltyYards,897
2024,Alabama,SEC,penaltyYardsOpponent,622
2024,Alabama,SEC,possessionTime,22878
2024,Alabama,SEC,possessionTimeOpponent,23922
2024,Alabama,SEC,puntReturns,25
2024,Alabama,SEC,puntReturnsOpponent,8
2024,Alabama,SEC,puntReturnTDs,0
2024,Alabama,SEC,puntReturnTDsOpponent,0
2024,Alabama,SEC,puntReturnYards,224
2024,Alabama,SEC,puntReturnYardsOpponent,8
2024,Alabama,SEC,rushingAttempts,487
2024,Alabama,SEC,rushingAttemptsOpponent,484
2024,Alabama,SEC,rushingTDs,41
2024,Alabama,SEC,rushingTDsOpponent,10
2024,Alabama,SEC,rushingYards,2262
2024,Alabama,SEC,rushingYardsOpponent,1801
2024,Alabama,SEC,sacks,25
2024,Alabama,SEC,sacksOpponent,24
2024,Alabama,SEC,tacklesForLoss,71
2024,Alabama,SEC,tacklesForLossOpponent,77
2024,Alabama,SEC,thirdDownConversions,78
2024,Alabama,SEC,thirdDownConversionsOpponent,62
2024,Alabama,SEC,thirdDowns,164
2024,Alabama,SEC,thirdDownsOpponent,192
2024,Alabama,SEC,totalYards,5335
2024,Alabama,SEC,totalYardsOpponent,4170
2024,Alabama,SEC,turnovers,21
2024,Alabama,SEC,turnoversOpponent,28
2024,Arkansas,SEC,firstDowns,314
2024,Arkansas,SEC,firstDownsOpponent,260
2024,Arkansas,SEC,fourthDownConversions,14
2024,Arkansas,SEC,fourthDownConversionsOpponent,16
2024,Arkansas,SEC,fourthDowns,23
2024,Arkansas,SEC,fourthDownsOpponent,31
2024,Arkansas,SEC,fumblesLost,14
2024,Arkansas,SEC,fumblesLostOpponent,5
2024,Arkansas,SEC,fumblesRecovered,5
2024,Arkansas,SEC,fumblesRecoveredOpponent,13
2024,Arkansas,SEC,games,13
2024,Arkansas,SEC,interceptions,9
2024,Arkansas,SEC,interceptionsOpponent,10
2024,Arkansas,SEC,interceptionTDs,0
2024,Arkansas,SEC,interceptionTDsOpponent,1
2024,Arkansas,SEC,interceptionYards,135
2024,Arkansas,SEC,interceptionYardsOpponent,195
2024,Arkansas,SEC,kickReturns,16
2024,Arkansas,SEC,kickReturnsOpponent,20
2024,Arkansas,SEC,kickReturnTDs,0
2024,Arkansas,SEC,kickReturnTDsOpponent,0
2024,Arkansas,SEC,kickReturnYards,235
2024,Arkansas,SEC,kickReturnYardsOpponent,445
2024,Arkansas,SEC,netPassingYards,3570
2024,Arkansas,SEC,netPassingYardsOpponent,3210
2024,Arkansas,SEC,passAttempts,414
2024,Arkansas,SEC,passAttemptsOpponent,418
2024,Arkansas,SEC,passCompletions,255
2024,Arkansas,SEC,passCompletionsOpponent,259
2024,Arkansas,SEC,passesIntercepted,10
2024,Arkansas,SEC,passesInterceptedOpponent,9
2024,Arkansas,SEC,passingTDs,16
2024,Arkansas,SEC,passingTDsOpponent,22
2024,Arkansas,SEC,penalties,93
2024,Arkansas,SEC,penaltiesOpponent,84
2024,Arkansas,SEC,penaltyYards,778
2024,Arkansas,SEC,penaltyYardsOpponent,696
2024,Arkansas,SEC,possessionTime,23720
2024,Arkansas,SEC,possessionTimeOpponent,23080
2024,Arkansas,SEC,puntReturns,11
2024,Arkansas,SEC,puntReturnsOpponent,9
2024,Arkansas,SEC,puntReturnTDs,0
2024,Arkansas,SEC,puntReturnTDsOpponent,0
2024,Arkansas,SEC,puntReturnYards,68
2024,Arkansas,SEC,puntReturnYardsOpponent,52
2024,Arkansas,SEC,rushingAttempts,492
2024,Arkansas,SEC,rushingAttemptsOpponent,458
2024,Arkansas,SEC,rushingTDs,34
2024,Arkansas,SEC,rushingTDsOpponent,15
2024,Arkansas,SEC,rushingYards,2401
2024,Arkansas,SEC,rushingYardsOpponent,1702
2024,Arkansas,SEC,sacks,26
2024,Arkansas,SEC,sacksOpponent,36
2024,Arkansas,SEC,tacklesForLoss,61
2024,Arkansas,SEC,tacklesForLossOpponent,83
2024,Arkansas,SEC,thirdDownConversions,72
2024,Arkansas,SEC,thirdDownConversionsOpponent,66
2024,Arkansas,SEC,thirdDowns,166
2024,Arkansas,SEC,thirdDownsOpponent,182
2024,Arkansas,SEC,totalYards,5971
2024,Arkansas,SEC,totalYardsOpponent,4912
2024,Arkansas,SEC,turnovers,23
2024,Arkansas,SEC,turnoversOpponent,15
2024,Auburn,SEC,firstDowns,251
2024,Auburn,SEC,firstDownsOpponent,213
2024,Auburn,SEC,fourthDownConversions,9
2024,Auburn,SEC,fourthDownConversionsOpponent,10
2024,Auburn,SEC,fourthDowns,19
2024,Auburn,SEC,fourthDownsOpponent,20
2024,Auburn,SEC,fumblesLost,9
2024,Auburn,SEC,fumblesLostOpponent,5
2024,Auburn,SEC,fumblesRecovered,5
2024,Auburn,SEC,fumblesRecoveredOpponent,9
2024,Auburn,SEC,games,12
2024,Auburn,SEC,interceptions,13
2024,Auburn,SEC,interceptionsOpponent,8
2024,Auburn,SEC,interceptionTDs,0
2024,Auburn,SEC,interceptionTDsOpponent,1
2024,Auburn,SEC,interceptionYards,58
2024,Auburn,SEC,interceptionYardsOpponent,114
2024,Auburn,SEC,kickReturns,23
2024,Auburn,SEC,kickReturnsOpponent,16
2024,Auburn,SEC,kickReturnTDs,0
2024,Auburn,SEC,kickReturnTDsOpponent,0
2024,Auburn,SEC,kickReturnYards,509
2024,Auburn,SEC,kickReturnYardsOpponent,328
2024,Auburn,SEC,netPassingYards,3167
2024,Auburn,SEC,netPassingYardsOpponent,2556
2024,Auburn,SEC,passAttempts,369
2024,Auburn,SEC,passAttemptsOpponent,354
2024,Auburn,SEC,passCompletions,230
2024,Auburn,SEC,passCompletionsOpponent,199
2024,Auburn,SEC,passesIntercepted,8
2024,Auburn,SEC,passesInterceptedOpponent,13
2024,Auburn,SEC,passingTDs,27
2024,Auburn,SEC,passingTDsOpponent,12
2024,Auburn,SEC,penalties,69
2024,Auburn,SEC,penaltiesOpponent,78
2024,Auburn,SEC,penaltyYards,592
2024,Auburn,SEC,penaltyYardsOpponent,642
2024,Auburn,SEC,possessionTime,19606
2024,Auburn,SEC,possessionTimeOpponent,22994
2024,Auburn,SEC,puntReturns,21
2024,Auburn,SEC,puntReturnsOpponent,8
2024,Auburn,SEC,puntReturnTDs,1
2024,Auburn,SEC,puntReturnTDsOpponent,1
2024,Auburn,SEC,puntReturnYards,170
2024,Auburn,SEC,puntReturnYardsOpponent,30
2024,Auburn,SEC,rushingAttempts,401
2024,Auburn,SEC,rushingAttemptsOpponent,453
2024,Auburn,SEC,rushingTDs,13
2024,Auburn,SEC,rushingTDsOpponent,18
2024,Auburn,SEC,rushingYards,1988
2024,Auburn,SEC,rushingYardsOpponent,1423
2024,Auburn,SEC,sacks,28
2024,Auburn,SEC,sacksOpponent,25
2024,Auburn,SEC,tacklesForLoss,68
2024,Auburn,SEC,tacklesForLossOpponent,62
2024,Auburn,SEC,thirdDownConversions,61
2024,Auburn,SEC,thirdDownConversionsOpponent,73
2024,Auburn,SEC,thirdDowns,147
2024,Auburn,SEC,thirdDownsOpponent,185
2024,Auburn,SEC,totalYards,5155
2024,Auburn,SEC,totalYardsOpponent,3979
2024,Auburn,SEC,turnovers,22
2024,Auburn,SEC,turnoversOpponent,13
2024,Florida,SEC,firstDowns,250
2024,Florida,SEC,firstDownsOpponent,281
2024,Florida,SEC,fourthDownConversions,8
2024,Florida,SEC,fourthDownConversionsOpponent,15
2024,Florida,SEC,fourthDowns,15
2024,Florida,SEC,fourthDownsOpponent,29
2024,Florida,SEC,fumblesLost,4
2024,Florida,SEC,fumblesLostOpponent,11
2024,Florida,SEC,fumblesRecovered,11
2024,Florida,SEC,fumblesRecoveredOpponent,5
2024,Florida,SEC,games,13
2024,Florida,SEC,interceptions,14
2024,Florida,SEC,interceptionsOpponent,14
2024,Florida,SEC,interceptionTDs,1
2024,Florida,SEC,interceptionTDsOpponent,1
2024,Florida,SEC,interceptionYards,167
2024,Florida,SEC,interceptionYardsOpponent,237
2024,Florida,SEC,kickReturns,15
2024,Florida,SEC,kickReturnsOpponent,15
2024,Florida,SEC,kickReturnTDs,0
2024,Florida,SEC,kickReturnTDsOpponent,1
2024,Florida,SEC,kickReturnYards,305
2024,Florida,SEC,kickReturnYardsOpponent,338
2024,Florida,SEC,netPassingYards,2934
2024,Florida,SEC,netPassingYardsOpponent,2957
2024,Florida,SEC,passAttempts,339
2024,Florida,SEC,passAttemptsOpponent,421
2024,Florida,SEC,passCompletions,208
2024,Florida,SEC,passCompletionsOpponent,244
2024,Florida,SEC,passesIntercepted,14
2024,Florida,SEC,passesInterceptedOpponent,14
2024,Florida,SEC,passingTDs,18
2024,Florida,SEC,passingTDsOpponent,18
2024,Florida,SEC,penalties,77
2024,Florida,SEC,penaltiesOpponent,63
2024,Florida,SEC,penaltyYards,702
2024,Florida,SEC,penaltyYardsOpponent,573
2024,Florida,SEC,possessionTime,22315
2024,Florida,SEC,possessionTimeOpponent,24485
2024,Florida,SEC,puntReturns,15
2024,Florida,SEC,puntReturnsOpponent,17
2024,Florida,SEC,puntReturnTDs,0
2024,Florida,SEC,puntReturnTDsOpponent,0
2024,Florida,SEC,puntReturnYards,187
2024,Florida,SEC,puntReturnYardsOpponent,119
2024,Florida,SEC,rushingAttempts,460
2024,Florida,SEC,rushingAttemptsOpponent,510
2024,Florida,SEC,rushingTDs,26
2024,Florida,SEC,rushingTDsOpponent,17
2024,Florida,SEC,rushingYards,2128
2024,Florida,SEC,rushingYardsOpponent,1949
2024,Florida,SEC,sacks,40
2024,Florida,SEC,sacksOpponent,20
2024,Florida,SEC,tacklesForLoss,86
2024,Florida,SEC,tacklesForLossOpponent,65
2024,Florida,SEC,thirdDownConversions,62
2024,Florida,SEC,thirdDownConversionsOpponent,73
2024,Florida,SEC,thirdDowns,161
2024,Florida,SEC,thirdDownsOpponent,184
2024,Florida,SEC,totalYards,5062
2024,Florida,SEC,totalYardsOpponent,4906
2024,Florida,SEC,turnovers,18
2024,Florida,SEC,turnoversOpponent,25
2024,Georgia,SEC,firstDowns,305
2024,Georgia,SEC,firstDownsOpponent,249
2024,Georgia,SEC,fourthDownConversions,18
2024,Georgia,SEC,fourthDownConversionsOpponent,17
2024,Georgia,SEC,fourthDowns,27
2024,Georgia,SEC,fourthDownsOpponent,31
2024,Georgia,SEC,fumblesLost,7
2024,Georgia,SEC,fumblesLostOpponent,10
2024,Georgia,SEC,fumblesRecovered,11
2024,Georgia,SEC,fumblesRecoveredOpponent,7
2024,Georgia,SEC,games,14
2024,Georgia,SEC,interceptions,13
2024,Georgia,SEC,interceptionsOpponent,8
2024,Georgia,SEC,interceptionTDs,0
2024,Georgia,SEC,interceptionTDsOpponent,0
2024,Georgia,SEC,interceptionYards,23
2024,Georgia,SEC,interceptionYardsOpponent,156
2024,Georgia,SEC,kickReturns,13
2024,Georgia,SEC,kickReturnsOpponent,21
2024,Georgia,SEC,kickReturnTDs,0
2024,Georgia,SEC,kickReturnTDsOpponent,1
2024,Georgia,SEC,kickReturnYards,205
2024,Georgia,SEC,kickReturnYardsOpponent,450
2024,Georgia,SEC,netPassingYards,3934
2024,Georgia,SEC,netPassingYardsOpponent,2803
2024,Georgia,SEC,passAttempts,513
2024,Georgia,SEC,passAttemptsOpponent,423
2024,Georgia,SEC,passCompletions,336
2024,Georgia,SEC,passCompletionsOpponent,251
2024,Georgia,SEC,passesIntercepted,8
2024,Georgia,SEC,passesInterceptedOpponent,13
2024,Georgia,SEC,passingTDs,29
2024,Georgia,SEC,passingTDsOpponent,14
2024,Georgia,SEC,penalties,80
2024,Georgia,SEC,penaltiesOpponent,89
2024,Georgia,SEC,penaltyYards,751
2024,Georgia,SEC,penaltyYardsOpponent,690
2024,Georgia,SEC,possessionTime,24979
2024,Georgia,SEC,possessionTimeOpponent,25121
2024,Georgia,SEC,puntReturns,22
2024,Georgia,SEC,puntReturnsOpponent,11
2024,Georgia,SEC,puntReturnTDs,0
2024,Georgia,SEC,puntReturnTDsOpponent,0
2024,Georgia,SEC,puntReturnYards,174
2024,Georgia,SEC,puntReturnYardsOpponent,57
2024,Georgia,SEC,rushingAttempts,423
2024,Georgia,SEC,rushingAttemptsOpponent,487
2024,Georgia,SEC,rushingTDs,24
2024,Georgia,SEC,rushingTDsOpponent,14
2024,Georgia,SEC,rushingYards,1750
2024,Georgia,SEC,rushingYardsOpponent,1854
2024,Georgia,SEC,sacks,37
2024,Georgia,SEC,sacksOpponent,25
2024,Georgia,SEC,tacklesForLoss,87
2024,Georgia,SEC,tacklesForLossOpponent,67
2024,Georgia,SEC,thirdDownConversions,69
2024,Georgia,SEC,thirdDownConversionsOpponent,64
2024,Georgia,SEC,thirdDowns,176
2024,Georgia,SEC,thirdDownsOpponent,197
2024,Georgia,SEC,totalYards,5684
2024,Georgia,SEC,totalYardsOpponent,4657
2024,Georgia,SEC,turnovers,20
2024,Georgia,SEC,turnoversOpponent,18
2024,Kentucky,SEC,firstDowns,233
2024,Kentucky,SEC,firstDownsOpponent,215
2024,Kentucky,SEC,fourthDownConversions,11
2024,Kentucky,SEC,fourthDownConversionsOpponent,6
2024,Kentucky,SEC,fourthDowns,25
2024,Kentucky,SEC,fourthDownsOpponent,9
2024,Kentucky,SEC,fumblesLost,6
2024,Kentucky,SEC,fumblesLostOpponent,6
2024,Kentucky,SEC,fumblesRecovered,6
2024,Kentucky,SEC,fumblesRecoveredOpponent,6
2024,Kentucky,SEC,games,12
2024,Kentucky,SEC,interceptions,17
2024,Kentucky,SEC,interceptionsOpponent,10
2024,Kentucky,SEC,interceptionTDs,1
2024,Kentucky,SEC,interceptionTDsOpponent,2
2024,Kentucky,SEC,interceptionYards,99
2024,Kentucky,SEC,interceptionYardsOpponent,268
2024,Kentucky,SEC,kickReturns,31
2024,Kentucky,SEC,kickReturnsOpponent,16
2024,Kentucky,SEC,kickReturnTDs,1
2024,Kentucky,SEC,kickReturnTDsOpponent,0
2024,Kentucky,SEC,kickReturnYards,613
2024,Kentucky,SEC,kickReturnYardsOpponent,285
2024,Kentucky,SEC,netPassingYards,2218
2024,Kentucky,SEC,netPassingYardsOpponent,2197
2024,Kentucky,SEC,passAttempts,312
2024,Kentucky,SEC,passAttemptsOpponent,280
2024,Kentucky,SEC,passCompletions,167
2024,Kentucky,SEC,passCompletionsOpponent,178
2024,Kentucky,SEC,passesIntercepted,10
2024,Kentucky,SEC,passesInterceptedOpponent,17
2024,Kentucky,SEC,passingTDs,15
2024,Kentucky,SEC,passingTDsOpponent,9
2024,Kentucky,SEC,penalties,75
2024,Kentucky,SEC,penaltiesOpponent,81
2024,Kentucky,SEC,penaltyYards,625
2024,Kentucky,SEC,penaltyYardsOpponent,662
2024,Kentucky,SEC,possessionTime,21271
2024,Kentucky,SEC,possessionTimeOpponent,20433
2024,Kentucky,SEC,puntReturns,16
2024,Kentucky,SEC,puntReturnsOpponent,11
2024,Kentucky,SEC,puntReturnTDs,0
2024,Kentucky,SEC,puntReturnTDsOpponent,0
2024,Kentucky,SEC,puntReturnYards,130
2024,Kentucky,SEC,puntReturnYardsOpponent,40
2024,Kentucky,SEC,rushingAttempts,440
2024,Kentucky,SEC,rushingAttemptsOpponent,428
2024,Kentucky,SEC,rushingTDs,11
2024,Kentucky,SEC,rushingTDsOpponent,20
2024,Kentucky,SEC,rushingYards,1757
2024,Kentucky,SEC,rushingYardsOpponent,1955
2024,Kentucky,SEC,sacks,22
2024,Kentucky,SEC,sacksOpponent,35
2024,Kentucky,SEC,tacklesForLoss,67
2024,Kentucky,SEC,tacklesForLossOpponent,71
2024,Kentucky,SEC,thirdDownConversions,48
2024,Kentucky,SEC,thirdDownConversionsOpponent,56
2024,Kentucky,SEC,thirdDowns,142
2024,Kentucky,SEC,thirdDownsOpponent,142
2024,Kentucky,SEC,totalYards,3975
2024,Kentucky,SEC,totalYardsOpponent,4152
2024,Kentucky,SEC,turnovers,23
2024,Kentucky,SEC,turnoversOpponent,16
2024,LSU,SEC,firstDowns,307
2024,LSU,SEC,firstDownsOpponent,242
2024,LSU,SEC,fourthDownConversions,12
2024,LSU,SEC,fourthDownConversionsOpponent,8
2024,LSU,SEC,fourthDowns,24
2024,LSU,SEC,fourthDownsOpponent,24
2024,LSU,SEC,fumblesLost,5
2024,LSU,SEC,fumblesLostOpponent,8
2024,LSU,SEC,fumblesRecovered,8
2024,LSU,SEC,fumblesRecoveredOpponent,5
2024,LSU,SEC,games,13
2024,LSU,SEC,interceptions,12
2024,LSU,SEC,interceptionsOpponent,6
2024,LSU,SEC,interceptionTDs,1
2024,LSU,SEC,interceptionTDsOpponent,0
2024,LSU,SEC,interceptionYards,60
2024,LSU,SEC,interceptionYardsOpponent,100
2024,LSU,SEC,kickReturns,29
2024,LSU,SEC,kickReturnsOpponent,8
2024,LSU,SEC,kickReturnTDs,2
2024,LSU,SEC,kickReturnTDsOpponent,0
2024,LSU,SEC,kickReturnYards,802
2024,LSU,SEC,kickReturnYardsOpponent,179
2024,LSU,SEC,netPassingYards,4084
2024,LSU,SEC,netPassingYardsOpponent,2913
2024,LSU,SEC,passAttempts,533
2024,LSU,SEC,passAttemptsOpponent,378
2024,LSU,SEC,passCompletions,343
2024,LSU,SEC,passCompletionsOpponent,231
2024,LSU,SEC,passesIntercepted,6
2024,LSU,SEC,passesInterceptedOpponent,12
2024,LSU,SEC,passingTDs,29
2024,LSU,SEC,passingTDsOpponent,11
2024,LSU,SEC,penalties,82
2024,LSU,SEC,penaltiesOpponent,92
2024,LSU,SEC,penaltyYards,641
2024,LSU,SEC,penaltyYardsOpponent,832
2024,LSU,SEC,possessionTime,25010
2024,LSU,SEC,possessionTimeOpponent,21790
2024,LSU,SEC,puntReturns,14
2024,LSU,SEC,puntReturnsOpponent,10
2024,LSU,SEC,puntReturnTDs,0
2024,LSU,SEC,puntReturnTDsOpponent,0
2024,LSU,SEC,puntReturnYards,66
2024,LSU,SEC,puntReturnYardsOpponent,75
2024,LSU,SEC,rushingAttempts,370
2024,LSU,SEC,rushingAttemptsOpponent,424
2024,LSU,SEC,rushingTDs,15
2024,LSU,SEC,rushingTDsOpponent,26
2024,LSU,SEC,rushingYards,1520
2024,LSU,SEC,rushingYardsOpponent,1827
2024,LSU,SEC,sacks,34
2024,LSU,SEC,sacksOpponent,16
2024,LSU,SEC,tacklesForLoss,69
2024,LSU,SEC,tacklesForLossOpponent,48
2024,LSU,SEC,thirdDownConversions,93
2024,LSU,SEC,thirdDownConversionsOpponent,66
2024,LSU,SEC,thirdDowns,187
2024,LSU,SEC,thirdDownsOpponent,163
2024,LSU,SEC,totalYards,5604
2024,LSU,SEC,totalYardsOpponent,4740
2024,LSU,SEC,turnovers,17
2024,LSU,SEC,turnoversOpponent,14
2024,Mississippi State,SEC,firstDowns,244
2024,Mississippi State,SEC,firstDownsOpponent,286
2024,Mississippi State,SEC,fourthDownConversions,21
2024,Mississippi State,SEC,fourthDownConversionsOpponent,14
2024,Mississippi State,SEC,fourthDowns,37
2024,Mississippi State,SEC,fourthDownsOpponent,19
2024,Mississippi State,SEC,fumblesLost,10
2024,Mississippi State,SEC,fumblesLostOpponent,5
2024,Mississippi State,SEC,fumblesRecovered,4
2024,Mississippi State,SEC,fumblesRecoveredOpponent,10
2024,Mississippi State,SEC,games,12
2024,Mississippi State,SEC,interceptions,8
2024,Mississippi State,SEC,interceptionsOpponent,7
2024,Mississippi State,SEC,interceptionTDs,1
2024,Mississippi State,SEC,interceptionTDsOpponent,0
2024,Mississippi State,SEC,interceptionYards,72
2024,Mississippi State,SEC,interceptionYardsOpponent,59
2024,Mississippi State,SEC,kickReturns,12
2024,Mississippi State,SEC,kickReturnsOpponent,10
2024,Mississippi State,SEC,kickReturnTDs,0
2024,Mississippi State,SEC,kickReturnTDsOpponent,0
2024,Mississippi State,SEC,kickReturnYards,308
2024,Mississippi State,SEC,kickReturnYardsOpponent,169
2024,Mississippi State,SEC,netPassingYards,2871
2024,Mississippi State,SEC,netPassingYardsOpponent,2873
2024,Mississippi State,SEC,passAttempts,367
2024,Mississippi State,SEC,passAttemptsOpponent,341
2024,Mississippi State,SEC,passCompletions,215
2024,Mississippi State,SEC,passCompletionsOpponent,240
2024,Mississippi State,SEC,passesIntercepted,7
2024,Mississippi State,SEC,passesInterceptedOpponent,8
2024,Mississippi State,SEC,passingTDs,19
2024,Mississippi State,SEC,passingTDsOpponent,23
2024,Mississippi State,SEC,penalties,82
2024,Mississippi State,SEC,penaltiesOpponent,75
2024,Mississippi State,SEC,penaltyYards,723
2024,Mississippi State,SEC,penaltyYardsOpponent,706
2024,Mississippi State,SEC,possessionTime,18496
2024,Mississippi State,SEC,possessionTimeOpponent,24704
2024,Mississippi State,SEC,puntReturns,19
2024,Mississippi State,SEC,puntReturnsOpponent,14
2024,Mississippi State,SEC,puntReturnTDs,1
2024,Mississippi State,SEC,puntReturnTDsOpponent,0
2024,Mississippi State,SEC,puntReturnYards,179
2024,Mississippi State,SEC,puntReturnYardsOpponent,122
2024,Mississippi State,SEC,rushingAttempts,417
2024,Mississippi State,SEC,rushingAttemptsOpponent,513
2024,Mississippi State,SEC,rushingTDs,19
2024,Mississippi State,SEC,rushingTDsOpponent,24
2024,Mississippi State,SEC,rushingYards,1663
2024,Mississippi State,SEC,rushingYardsOpponent,2624
2024,Mississippi State,SEC,sacks,10
2024,Mississippi State,SEC,sacksOpponent,37
2024,Mississippi State,SEC,tacklesForLoss,47
2024,Mississippi State,SEC,tacklesForLossOpponent,81
2024,Mississippi State,SEC,thirdDownConversions,59
2024,Mississippi State,SEC,thirdDownConversionsOpponent,79
2024,Mississippi State,SEC,thirdDowns,160
2024,Mississippi State,SEC,thirdDownsOpponent,165
2024,Mississippi State,SEC,totalYards,4534
2024,Mississippi State,SEC,totalYardsOpponent,5497
2024,Mississippi State,SEC,turnovers,18
2024,Mississippi State,SEC,turnoversOpponent,12
2024,Missouri,SEC,firstDowns,276
2024,Missouri,SEC,firstDownsOpponent,210
2024,Missouri,SEC,fourthDownConversions,10
2024,Missouri,SEC,fourthDownConversionsOpponent,12
2024,Missouri,SEC,fourthDowns,19
2024,Missouri,SEC,fourthDownsOpponent,24
2024,Missouri,SEC,fumblesLost,4
2024,Missouri,SEC,fumblesLostOpponent,10
2024,Missouri,SEC,fumblesRecovered,10
2024,Missouri,SEC,fumblesRecoveredOpponent,4
2024,Missouri,SEC,games,13
2024,Missouri,SEC,interceptions,5
2024,Missouri,SEC,interceptionsOpponent,7
2024,Missouri,SEC,interceptionTDs,1
2024,Missouri,SEC,interceptionTDsOpponent,0
2024,Missouri,SEC,interceptionYards,161
2024,Missouri,SEC,interceptionYardsOpponent,47
2024,Missouri,SEC,kickReturns,24
2024,Missouri,SEC,kickReturnsOpponent,19
2024,Missouri,SEC,kickReturnTDs,0
2024,Missouri,SEC,kickReturnTDsOpponent,1
2024,Missouri,SEC,kickReturnYards,452
2024,Missouri,SEC,kickReturnYardsOpponent,428
2024,Missouri,SEC,netPassingYards,2916
2024,Missouri,SEC,netPassingYardsOpponent,2357
2024,Missouri,SEC,passAttempts,403
2024,Missouri,SEC,passAttemptsOpponent,325
2024,Missouri,SEC,passCompletions,249
2024,Missouri,SEC,passCompletionsOpponent,198
2024,Missouri,SEC,passesIntercepted,7
2024,Missouri,SEC,passesInterceptedOpponent,5
2024,Missouri,SEC,passingTDs,14
2024,Missouri,SEC,passingTDsOpponent,14
2024,Missouri,SEC,penalties,73
2024,Missouri,SEC,penaltiesOpponent,78
2024,Missouri,SEC,penaltyYards,658
2024,Missouri,SEC,penaltyYardsOpponent,682
2024,Missouri,SEC,possessionTime,25672
2024,Missouri,SEC,possessionTimeOpponent,21128
2024,Missouri,SEC,puntReturns,8
2024,Missouri,SEC,puntReturnsOpponent,11
2024,Missouri,SEC,puntReturnTDs,1
2024,Missouri,SEC,puntReturnTDsOpponent,0
2024,Missouri,SEC,puntReturnYards,27
2024,Missouri,SEC,puntReturnYardsOpponent,82
2024,Missouri,SEC,rushingAttempts,515
2024,Missouri,SEC,rushingAttemptsOpponent,435
2024,Missouri,SEC,rushingTDs,26
2024,Missouri,SEC,rushingTDsOpponent,15
2024,Missouri,SEC,rushingYards,2152
2024,Missouri,SEC,rushingYardsOpponent,1771
2024,Missouri,SEC,sacks,27
2024,Missouri,SEC,sacksOpponent,26
2024,Missouri,SEC,tacklesForLoss,69
2024,Missouri,SEC,tacklesForLossOpponent,60
2024,Missouri,SEC,thirdDownConversions,89
2024,Missouri,SEC,thirdDownConversionsOpponent,48
2024,Missouri,SEC,thirdDowns,193
2024,Missouri,SEC,thirdDownsOpponent,161
2024,Missouri,SEC,totalYards,5068
2024,Missouri,SEC,totalYardsOpponent,4128
2024,Missouri,SEC,turnovers,9
2024,Missouri,SEC,turnoversOpponent,17
2024,Oklahoma,SEC,firstDowns,247
2024,Oklahoma,SEC,firstDownsOpponent,211
2024,Oklahoma,SEC,fourthDownConversions,16
2024,Oklahoma,SEC,fourthDownConversionsOpponent,10
2024,Oklahoma,SEC,fourthDowns,31
2024,Oklahoma,SEC,fourthDownsOpponent,21
2024,Oklahoma,SEC,fumblesLost,15
2024,Oklahoma,SEC,fumblesLostOpponent,12
2024,Oklahoma,SEC,fumblesRecovered,12
2024,Oklahoma,SEC,fumblesRecoveredOpponent,15
2024,Oklahoma,SEC,games,13
