id,gameId,offense,offenseConference,defense,defenseConference,driveNumber,scoring,startPeriod,startYardline,startYardsToGoal,startTime,endPeriod,endYardline,endYardsToGoal,endTime,elapsed,plays,yards,driveResult,isHomeOffense,startOffenseScore,startDefenseScore,endOffenseScore,endDefenseScore,season,result_cat,scored,empty,quick_score,explosive
4016284204,401628420,Florida,SEC,LSU,SEC,4,True,1,20,80,"{'minutes': 9, 'seconds': 12}",1,100,0,"{'minutes': 7, 'seconds': 12}","{'minutes': 2, 'seconds': 0}",5,80,TD,True,0,0,7,0,2024,touchdown,True,False,False,True
4016284206,401628420,Florida,SEC,LSU,SEC,6,False,1,34,66,"{'minutes': 0, 'seconds': 27}",2,49,51,"{'minutes': 13, 'seconds': 30}","{'minutes': 1, 'seconds': 57}",4,15,PUNT,True,7,0,7,0,2024,punt,False,True,False,False
4016284208,401628420,Florida,SEC,LSU,SEC,8,True,2,25,75,"{'minutes': 7, 'seconds': 39}",2,69,31,"{'minutes': 3, 'seconds': 27}","{'minutes': 4, 'seconds': 12}",9,44,FG,True,7,7,10,7,2024,field_goal,True,False,False,True
40162842010,401628420,Florida,SEC,LSU,SEC,10,False,2,25,75,"{'minutes': 0, 'seconds': 10}",2,24,76,"{'minutes': 0, 'seconds': 0}","{'minutes': 0, 'seconds': 10}",1,-1,END OF HALF,True,10,10,10,10,2024,end_of_half,False,False,False,False
40162842011,401628420,Florida,SEC,LSU,SEC,11,False,3,25,75,"{'minutes': 15, 'seconds': 0}",3,45,55,"{'minutes': 13, 'seconds': 38}","{'minutes': 1, 'seconds': 22}",4,20,PUNT,True,10,10,10,10,2024,punt,False,True,False,False
40162842013,401628420,Florida,SEC,LSU,SEC,13,True,3,25,75,"{'minutes': 5, 'seconds': 54}",3,63,37,"{'minutes': 3, 'seconds': 7}","{'minutes': 2, 'seconds': 47}",8,38,FG,True,10,13,13,13,2024,field_goal,True,False,False,False
40162842015,401628420,Florida,SEC,LSU,SEC,15,False,3,66,34,"{'minutes': 2, 'seconds': 5}",3,58,42,"{'minutes': 1, 'seconds': 4}","{'minutes': 1, 'seconds': 1}",3,-8,PUNT,True,13,13,13,13,2024,punt,False,True,False,False
40162842017,401628420,Florida,SEC,LSU,SEC,17,True,4,55,45,"{'minutes': 14, 'seconds': 52}",4,100,0,"{'minutes': 13, 'seconds': 58}","{'minutes': 0, 'seconds': 54}",3,45,TD,True,13,13,20,13,2024,touchdown,True,False,True,True
40162842019,401628420,Florida,SEC,LSU,SEC,19,True,4,25,75,"{'minutes': 5, 'seconds': 18}",4,100,0,"{'minutes': 3, 'seconds': 48}","{'minutes': 1, 'seconds': 30}",3,75,TD,True,20,16,27,16,2024,touchdown,True,False,True,True
40162842021,401628420,Florida,SEC,LSU,SEC,21,False,4,38,62,"{'minutes': 0, 'seconds': 47}",4,36,64,"{'minutes': 0, 'seconds': 0}","{'minutes': 0, 'seconds': 47}",2,-2,END OF GAME,True,27,16,27,16,2024,end_of_half,False,False,False,False
4016284292,401628429,Florida,SEC,Ole Miss,SEC,2,False,1,35,65,"{'minutes': 12, 'seconds': 15}",1,51,49,"{'minutes': 9, 'seconds': 38}","{'minutes': 2, 'seconds': 37}",6,16,PUNT,True,0,0,0,0,2024,punt,False,True,False,False
4016284294,401628429,Florida,SEC,Ole Miss,SEC,4,True,1,11,89,"{'minutes': 5, 'seconds': 36}",2,100,0,"{'minutes': 14, 'seconds': 56}","{'minutes': 5, 'seconds': 40}",11,89,TD,True,0,0,7,0,2024,touchdown,True,False,False,True
4016284296,401628429,Florida,SEC,Ole Miss,SEC,6,False,2,25,75,"{'minutes': 12, 'seconds': 1}",2,41,59,"{'minutes': 11, 'seconds': 21}","{'minutes': 0, 'seconds': 40}",3,16,INT,True,7,7,7,7,2024,other,False,False,False,False
4016284298,401628429,Florida,SEC,Ole Miss,SEC,8,True,2,25,75,"{'minutes': 9, 'seconds': 5}",2,100,0,"{'minutes': 6, 'seconds': 52}","{'minutes': 2, 'seconds': 13}",4,75,TD,True,7,14,14,14,2024,touchdown,True,False,False,True
40162842910,401628429,Florida,SEC,Ole Miss,SEC,10,False,2,20,80,"{'minutes': 5, 'seconds': 4}",2,38,62,"{'minutes': 2, 'seconds': 14}","{'minutes': 2, 'seconds': 50}",5,18,PUNT,True,14,14,14,14,2024,punt,False,True,False,False
40162842912,401628429,Florida,SEC,Ole Miss,SEC,12,False,2,14,86,"{'minutes': 1, 'seconds': 12}",2,40,60,"{'minutes': 0, 'seconds': 0}","{'minutes': 1, 'seconds': 12}",6,26,END OF HALF,True,14,14,14,14,2024,end_of_half,False,False,False,False
40162842913,401628429,Florida,SEC,Ole Miss,SEC,13,False,3,25,75,"{'minutes': 15, 'seconds': 0}",3,19,81,"{'minutes': 12, 'seconds': 31}","{'minutes': 2, 'seconds': 29}",3,-6,FUMBLE,True,14,14,14,14,2024,turnover,False,True,False,False
40162842914,401628429,Florida,SEC,Ole Miss,SEC,14,True,3,63,37,"{'minutes': 12, 'seconds': 31}",3,65,35,"{'minutes': 10, 'seconds': 57}","{'minutes': 1, 'seconds': 34}",4,2,FG,True,14,14,17,14,2024,field_goal,True,False,False,False
40162842916,401628429,Florida,SEC,Ole Miss,SEC,16,False,3,10,90,"{'minutes': 5, 'seconds': 43}",3,6,94,"{'minutes': 4, 'seconds': 19}","{'minutes': 1, 'seconds': 24}",3,-4,PUNT,True,17,14,17,14,2024,punt,False,True,False,False
40162842918,401628429,Florida,SEC,Ole Miss,SEC,18,False,3,25,75,"{'minutes': 0, 'seconds': 45}",4,46,54,"{'minutes': 11, 'seconds': 35}","{'minutes': 4, 'seconds': 10}",6,21,PUNT,True,17,17,17,17,2024,punt,False,True,False,False
40162842920,401628429,Florida,SEC,Ole Miss,SEC,20,True,4,33,67,"{'minutes': 9, 'seconds': 34}",4,100,0,"{'minutes': 7, 'seconds': 40}","{'minutes': 1, 'seconds': 54}",4,67,TD,True,17,17,24,17,2024,touchdown,True,False,False,True
40162842922,401628429,Florida,SEC,Ole Miss,SEC,22,False,4,6,94,"{'minutes': 6, 'seconds': 26}",4,35,65,"{'minutes': 3, 'seconds': 58}","{'minutes': 2, 'seconds': 28}",5,29,PUNT,True,24,17,24,17,2024,punt,False,True,False,False
40162842924,401628429,Florida,SEC,Ole Miss,SEC,24,False,4,20,80,"{'minutes': 1, 'seconds': 32}",4,27,73,"{'minutes': 1, 'seconds': 3}","{'minutes': 0, 'seconds': 29}",3,7,PUNT,True,24,17,24,17,2024,punt,False,True,False,False
40162842926,401628429,Florida,SEC,Ole Miss,SEC,26,False,4,22,78,"{'minutes': 0, 'seconds': 17}",4,21,79,"{'minutes': 0, 'seconds': 0}","{'minutes': 0, 'seconds': 17}",1,-1,END OF GAME,True,24,17,24,17,2024,end_of_half,False,False,False,False
4016284382,401628438,Florida,SEC,Florida State,ACC,2,False,1,85,85,"{'minutes': 10, 'seconds': 0}",1,76,76,"{'minutes': 8, 'seconds': 35}","{'minutes': 1, 'seconds': 25}",3,9,PUNT,False,0,0,0,0,2024,punt,False,True,False,False
4016284384,401628438,Florida,SEC,Florida State,ACC,4,False,1,77,77,"{'minutes': 6, 'seconds': 43}",1,56,56,"{'minutes': 5, 'seconds': 17}","{'minutes': 1, 'seconds': 26}",4,21,PUNT,False,0,0,0,0,2024,punt,False,True,False,False
4016284386,401628438,Florida,SEC,Florida State,ACC,6,True,1,14,14,"{'minutes': 2, 'seconds': 54}",1,0,0,"{'minutes': 2, 'seconds': 28}","{'minutes': 0, 'seconds': 26}",2,14,TD,False,0,0,7,0,2024,touchdown,True,False,True,False
4016284388,401628438,Florida,SEC,Florida State,ACC,8,False,1,70,70,"{'minutes': 2, 'seconds': 4}",2,57,57,"{'minutes': 14, 'seconds': 45}","{'minutes': 2, 'seconds': 19}",6,13,PUNT,False,7,0,7,0,2024,punt,False,True,False,False
40162843810,401628438,Florida,SEC,Florida State,ACC,10,False,2,71,71,"{'minutes': 11, 'seconds': 4}",2,21,21,"{'minutes': 5, 'seconds': 28}","{'minutes': 5, 'seconds': 36}",9,50,INT,False,7,0,7,0,2024,other,False,False,False,False
40162843812,401628438,Florida,SEC,Florida State,ACC,12,True,2,80,80,"{'minutes': 2, 'seconds': 56}",2,0,0,"{'minutes': 0, 'seconds': 25}","{'minutes': 2, 'seconds': 31}",9,80,TD,False,7,0,14,0,2024,touchdown,True,False,False,True
40162843814,401628438,Florida,SEC,Florida State,ACC,14,False,3,75,75,"{'minutes': 15, 'seconds': 0}",3,83,83,"{'minutes': 12, 'seconds': 48}","{'minutes': 2, 'seconds': 12}",3,-8,PUNT,False,14,0,14,0,2024,punt,False,True,False,False
40162843816,401628438,Florida,SEC,Florida State,ACC,16,False,3,75,75,"{'minutes': 9, 'seconds': 47}",3,55,55,"{'minutes': 7, 'seconds': 49}","{'minutes': 1, 'seconds': 58}",4,20,PUNT,False,14,3,14,3,2024,punt,False,True,False,False
40162843817,401628438,Florida,SEC,Florida State,ACC,17,True,3,12,12,"{'minutes': 7, 'seconds': 49}",3,12,12,"{'minutes': 6, 'seconds': 27}","{'minutes': 1, 'seconds': 22}",4,0,FG,False,14,3,17,3,2024,field_goal,True,False,False,False
40162843819,401628438,Florida,SEC,Florida State,ACC,19,True,3,93,93,"{'minutes': 0, 'seconds': 24}",4,0,0,"{'minutes': 12, 'seconds': 38}","{'minutes': 2, 'seconds': 46}",6,93,TD,False,17,3,24,3,2024,touchdown,True,False,False,True
40162843821,401628438,Florida,SEC,Florida State,ACC,21,False,4,80,80,"{'minutes': 9, 'seconds': 24}",4,77,77,"{'minutes': 7, 'seconds': 19}","{'minutes': 2, 'seconds': 5}",3,3,PUNT,False,24,3,24,3,2024,punt,False,True,False,False
40162843823,401628438,Florida,SEC,Florida State,ACC,23,True,4,51,51,"{'minutes': 3, 'seconds': 17}",4,0,0,"{'minutes': 2, 'seconds': 3}","{'minutes': 1, 'seconds': 14}",5,51,TD,False,24,11,31,19,2024,touchdown,True,False,False,True
40162843825,401628438,Florida,SEC,Florida State,ACC,25,False,4,43,43,"{'minutes': 1, 'seconds': 47}",4,31,31,"{'minutes': 0, 'seconds': 0}","{'minutes': 1, 'seconds': 47}",3,12,END OF GAME,False,31,11,31,11,2024,end_of_half,False,False,False,False
4016770841,401677084,Florida,SEC,Tulane,American Athletic,1,False,1,25,75,"{'minutes': 15, 'seconds': 0}",1,41,59,"{'minutes': 12, 'seconds': 51}","{'minutes': 2, 'seconds': 9}",5,16,PUNT,True,0,0,0,0,2024,punt,False,True,False,False
4016770843,401677084,Florida,SEC,Tulane,American Athletic,3,True,1,24,76,"{'minutes': 12, 'seconds': 43}",1,85,15,"{'minutes': 7, 'seconds': 48}","{'minutes': 4, 'seconds': 55}",9,61,FG,True,0,0,3,0,2024,field_goal,True,False,False,True
4016770845,401677084,Florida,SEC,Tulane,American Athletic,5,False,1,10,90,"{'minutes': 3, 'seconds': 3}",1,25,75,"{'minutes': 0, 'seconds': 47}","{'minutes': 2, 'seconds': 16}",5,15,INT,True,3,0,3,0,2024,other,False,False,False,False
4016770847,401677084,Florida,SEC,Tulane,American Athletic,7,True,2,20,80,"{'minutes': 14, 'seconds': 53}",2,74,26,"{'minutes': 9, 'seconds': 12}","{'minutes': 5, 'seconds': 41}",9,54,FG,True,3,0,6,0,2024,field_goal,True,False,False,True
4016770849,401677084,Florida,SEC,Tulane,American Athletic,9,False,2,25,75,"{'minutes': 8, 'seconds': 3}",2,96,4,"{'minutes': 3, 'seconds': 25}","{'minutes': 4, 'seconds': 38}",10,71,INT,True,6,0,6,0,2024,other,False,False,False,False
40167708411,401677084,Florida,SEC,Tulane,American Athletic,11,False,2,30,70,"{'minutes': 1, 'seconds': 54}",2,31,69,"{'minutes': 1, 'seconds': 26}","{'minutes': 0, 'seconds': 28}",3,1,PUNT,True,6,0,6,0,2024,punt,False,True,False,False
40167708413,401677084,Florida,SEC,Tulane,American Athletic,13,False,2,42,58,"{'minutes': 0, 'seconds': 6}",2,63,37,"{'minutes': 0, 'seconds': 0}","{'minutes': 0, 'seconds': 6}",1,21,END OF HALF,True,6,0,6,0,2024,end_of_half,False,False,False,False
40167708415,401677084,Florida,SEC,Tulane,American Athletic,15,True,3,35,65,"{'minutes': 13, 'seconds': 9}",3,94,6,"{'minutes': 9, 'seconds': 11}","{'minutes': 3, 'seconds': 58}",10,59,FG,True,6,0,9,0,2024,field_goal,True,False,False,True
40167708417,401677084,Florida,SEC,Tulane,American Athletic,17,True,3,40,60,"{'minutes': 7, 'seconds': 25}",3,100,0,"{'minutes': 4, 'seconds': 3}","{'minutes': 3, 'seconds': 22}",7,60,TD,True,9,0,16,0,2024,touchdown,True,False,False,True
40167708419,401677084,Florida,SEC,Tulane,American Athletic,19,True,3,53,47,"{'minutes': 1, 'seconds': 5}",4,88,12,"{'minutes': 13, 'seconds': 3}","{'minutes': 3, 'seconds': 2}",7,35,FG,True,16,0,19,0,2024,field_goal,True,False,False,False
40167708421,401677084,Florida,SEC,Tulane,American Athletic,21,False,4,29,71,"{'minutes': 11, 'seconds': 33}",4,37,63,"{'minutes': 9, 'seconds': 53}","{'minutes': 1, 'seconds': 40}",3,8,PUNT,True,19,0,19,0,2024,punt,False,True,False,False
40167708423,401677084,Florida,SEC,Tulane,American Athletic,23,True,4,66,34,"{'minutes': 7, 'seconds': 59}",4,100,0,"{'minutes': 6, 'seconds': 29}","{'minutes': 1, 'seconds': 30}",4,34,TD,True,19,0,26,0,2024,touchdown,True,False,False,False
40167708425,401677084,Florida,SEC,Tulane,American Athletic,25,True,4,53,47,"{'minutes': 5, 'seconds': 54}",4,100,0,"{'minutes': 1, 'seconds': 11}","{'minutes': 4, 'seconds': 43}",9,47,TD,True,26,0,33,0,2024,touchdown,True,False,False,True
40167708427,401677084,Florida,SEC,Tulane,American Athletic,27,False,4,25,75,"{'minutes': 0, 'seconds': 29}",4,27,73,"{'minutes': 0, 'seconds': 0}","{'minutes': 0, 'seconds': 29}",1,2,END OF GAME,True,33,8,33,8,2024,end_of_half,False,False,False,False
